Id, Name, TrackingID, Creative, Clicks, Impressions, DateStamp
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_Car_SouthLoop_BL33056f6__, 32, 5082, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_Car_Winnetka_BL33056f6__, 22, 1305, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_Cube_Barrington_BL33056f6__, 26, 3438, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_Cube_CityNorth_BL33056f6__, 19, 3875, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_Cube_DownersGrove_BL33056f6__, 45, 4009, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_Cube_Edgebrook_BL33056f6__, 18, 1300, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_Cube_Evanston_BL33056f6__, 36, 2469, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_Cube_FarNorthwest_BL33056f6__, 30, 3453, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_Cube_FoxValley_BL33056f6__, 32, 3356, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_Cube_Frankfort_BL33056f6__, 17, 2177, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_Cube_Glenbrook_BL33056f6__, 16, 841, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_Cube_GlenEllyn_BL33056f6__, 41, 2549, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_Cube_GoldCoast_BL33056f6__, 52, 8458, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_Cube_HighlandPark_BL33056f6__, 24, 2676, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_3.21.17_Video_Cube_Hinsdale_BL33056f6__, 30, 4460, 4/1/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x250_Car_Barrington_BL33056f6__, 0, 262, 4/8/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x250_Car_CityNorth_BL33056f6__, 0, 383, 4/8/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x250_Car_DownersGrove_BL33056f6__, 1, 484, 4/8/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x250_Car_Edgebrook_BL33056f6__, 1, 111, 4/10/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x250_Car_Evanston_BL33056f6__, 0, 156, 4/8/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x250_Car_FarNorth_BL33056f6__, 0, 26, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x250_Car_FoxValley_BL33056f6__, 1, 302, 4/8/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x250_Car_Frankfort_BL33056f6__, 0, 163, 4/10/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x250_Car_Glenbrook_BL33056f6__, 1, 334, 4/8/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x250_Car_GlynEllyn_BL33056f6__, 0, 262, 4/9/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x250_Car_GoldCoast_BL33056f6__, 0, 1208, 4/10/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x250_Car_HighlandPark_BL33056f6__, 0, 174, 4/9/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x250_Car_Hinsdale_BL33056f6__, 2, 3191, 4/8/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x250_Cube_LaGrange_BL33056f6__, 0, 509, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x250_Cube_Libertyville_BL33056f6__, 0, 141, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x250_Cube_LincolnPark_BL33056f6__, 0, 178, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x250_Cube_Naperville_BL33056f6__, 0, 505, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x250_Cube_NorthWest_BL33056f6__, 7, 15857, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x250_Cube_OakPark_BL33056f6__, 1, 1334, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x250_Cube_OrlandPark_BL33056f6__, 1, 367, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x250_Cube_Palatine_BL33056f6__, 0, 278, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x250_Cube_Plainfield_BL33056f6__, 0, 102, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x250_Cube_RandallRoad_BL33056f6__, 1, 250, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x250_Cube_Schaumburg_BL33056f6__, 0, 213, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x250_Cube_SouthLoop_BL33056f6__, 13, 17739, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x250_Cube_Winnetka_BL33056f6__, 0, 196, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x600_Car_Barrington_BL33056f6__, 0, 19, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x600_Car_CityNorth_BL33056f6__, 0, 38, 4/8/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x600_Car_DownersGrove_BL33056f6__, 0, 31, 4/8/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x600_Car_Edgebrook_BL33056f6__, 0, 23, 4/9/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x600_Car_Evanston_BL33056f6__, 0, 38, 4/10/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x600_Car_FarNorth_BL33056f6__, 0, 12, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x600_Car_FoxValley_BL33056f6__, 0, 6, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x600_Car_Frankfort_BL33056f6__, 0, 6, 4/14/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x600_Car_Glenbrook_BL33056f6__, 0, 31, 4/8/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x600_Car_GlynEllyn_BL33056f6__, 0, 22, 4/9/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x600_Car_GoldCoast_BL33056f6__, 0, 11, 4/10/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x600_Car_HighlandPark_BL33056f6__, 0, 11, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x600_Car_Hinsdale_BL33056f6__, 0, 21, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x600_Cube_LaGrange_BL33056f6__, 0, 34, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x600_Cube_Libertyville_BL33056f6__, 0, 26, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x600_Cube_LincolnPark_BL33056f6__, 0, 3, 4/12/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x600_Cube_Naperville_BL33056f6__, 0, 42, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x600_Cube_NorthWest_BL33056f6__, 1, 2665, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x600_Cube_OakPark_BL33056f6__, 0, 43, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x600_Cube_OrlandPark_BL33056f6__, 0, 22, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x600_Cube_Palatine_BL33056f6__, 0, 20, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x600_Cube_Plainfield_BL33056f6__, 0, 13, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x600_Cube_Schaumburg_BL33056f6__, 0, 13, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x600_Cube_SouthLoop_BL33056f6__, 0, 26, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_300x600_Cube_Winnetka_BL33056f6__, 0, 15, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_320x50_Car_Barrington_BL33056f6__, 0, 90, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_320x50_Car_CityNorth_BL33056f6__, 0, 232, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_320x50_Car_DownersGrove_BL33056f6__, 0, 190, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_320x50_Car_Edgebrook_BL33056f6__, 0, 74, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_320x50_Car_Evanston_BL33056f6__, 0, 12, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_320x50_Car_FoxValley_BL33056f6__, 1, 119, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_320x50_Car_Frankfort_BL33056f6__, 0, 134, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_320x50_Car_Glenbrook_BL33056f6__, 0, 105, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_320x50_Car_GlynEllyn_BL33056f6__, 0, 131, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_320x50_Car_GoldCoast_BL33056f6__, 0, 1060, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_320x50_Car_HighlandPark_BL33056f6__, 3, 1132, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_320x50_Car_Hinsdale_BL33056f6__, 0, 466, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_320x50_Cube_LaGrange_BL33056f6__, 0, 246, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_320x50_Cube_Libertyville_BL33056f6__, 0, 45, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_320x50_Cube_LincolnPark_BL33056f6__, 0, 111, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_320x50_Cube_Naperville_BL33056f6__, 0, 214, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_320x50_Cube_NorthWest_BL33056f6__, 0, 354, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_320x50_Cube_OakPark_BL33056f6__, 3, 1769, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_320x50_Cube_OrlandPark_BL33056f6__, 0, 296, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_320x50_Cube_Palatine_BL33056f6__, 0, 100, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_320x50_Cube_Plainfield_BL33056f6__, 0, 44, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_320x50_Cube_RandallRoad_BL33056f6__, 0, 32, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_320x50_Cube_Schaumburg_BL33056f6__, 0, 97, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_320x50_Cube_SouthLoop_BL33056f6__, 1, 1522, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_320x50_Cube_Winnetka_BL33056f6__, 0, 50, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_728x90_Car_Barrington_BL33056f6__, 0, 196, 4/9/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_728x90_Car_CityNorth_BL33056f6__, 0, 136, 4/8/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_728x90_Car_DownersGrove_BL33056f6__, 0, 91, 4/8/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_728x90_Car_Edgebrook_BL33056f6__, 0, 14, 4/8/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_728x90_Car_Evanston_BL33056f6__, 0, 114, 4/8/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_728x90_Car_FarNorth_BL33056f6__, 0, 22, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_728x90_Car_FoxValley_BL33056f6__, 0, 20, 4/8/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_728x90_Car_Frankfort_BL33056f6__, 0, 17, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_728x90_Car_Glenbrook_BL33056f6__, 0, 72, 4/8/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_728x90_Car_GlynEllyn_BL33056f6__, 0, 77, 4/8/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_728x90_Car_GoldCoast_BL33056f6__, 0, 72, 4/10/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_728x90_Car_HighlandPark_BL33056f6__, 0, 43, 4/8/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_728x90_Car_Hinsdale_BL33056f6__, 0, 137, 4/8/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_728x90_Cube_LaGrange_BL33056f6__, 0, 157, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_728x90_Cube_Libertyville_BL33056f6__, 0, 112, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_728x90_Cube_LincolnPark_BL33056f6__, 0, 37, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_728x90_Cube_Naperville_BL33056f6__, 0, 222, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_728x90_Cube_NorthWest_BL33056f6__, 13, 21629, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_728x90_Cube_OakPark_BL33056f6__, 0, 255, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_728x90_Cube_OrlandPark_BL33056f6__, 0, 85, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_728x90_Cube_Palatine_BL33056f6__, 0, 179, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_728x90_Cube_Plainfield_BL33056f6__, 0, 45, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_728x90_Cube_Schaumburg_BL33056f6__, 0, 107, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_728x90_Cube_SouthLoop_BL33056f6__, 0, 171, 4/11/2017 12:00:00 AM
46391, 300x250, _BL33056f6__, 46391_Baird_Warner_4.1.17_728x90_Cube_Winnetka_BL33056f6__, 0, 103, 4/11/2017 12:00:00 AM
46460, 300x250, _BL57bfcf3__, 46460_University_of_St_Joseph_3.30.17_160x600_BL57bfcf3__, 8, 15522, 4/1/2017 12:00:00 AM
46460, 300x250, _BL57bfcf3__, 46460_University_of_St_Joseph_3.30.17_300x250_Desktop_BL57bfcf3__, 14, 29800, 4/1/2017 12:00:00 AM
46460, 300x250, _BL57bfcf3__, 46460_University_of_St_Joseph_3.30.17_300x250_Mobile_BL57bfcf3__, 41, 52317, 4/1/2017 12:00:00 AM
46460, 300x250, _BL57bfcf3__, 46460_University_of_St_Joseph_3.30.17_300x600_BL57bfcf3__, 5, 7514, 4/1/2017 12:00:00 AM
46460, 300x250, _BL57bfcf3__, 46460_University_of_St_Joseph_3.30.17_320x50_Mobile_BL57bfcf3__, 158, 107567, 4/1/2017 12:00:00 AM
46460, 300x250, _BL57bfcf3__, 46460_University_of_St_Joseph_3.30.17_728x90_BL57bfcf3__, 12, 29661, 4/1/2017 12:00:00 AM
46578, 300x250, _BL8a4d76e__, 46578_CIty_Colleges_of_Chicago_4.3.17_300x250_Desktop_BL8a4d76e__, 9, 30474, 4/3/2017 12:00:00 AM
46578, 300x250, _BL8a4d76e__, 46578_CIty_Colleges_of_Chicago_4.3.17_300x250_Mobile_BL8a4d76e__, 12, 20502, 4/3/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_300x250_Airic'sHeating_BL1dc4ecc__, 11, 4387, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_300x250_ComfortMasters_BL1dc4ecc__, 7, 2798, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_300x250_ELKMechanical_BL1dc4ecc__, 1, 1843, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_300x250_EricksonHeating_BL1dc4ecc__, 1, 1944, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_300x250_Flare_BL1dc4ecc__, 17, 5700, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_300x250_Jim&Dudes_BL1dc4ecc__, 13, 4321, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_300x250_KaducePlumbing_BL1dc4ecc__, 12, 4683, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_300x250_KathHeating_BL1dc4ecc__, 2, 3710, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_300x250_LofgrenHeating_BL1dc4ecc__, 3, 2508, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_300x250_OwatonnaHeating_BL1dc4ecc__, 7, 3985, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_300x250_PeakHeating_BL1dc4ecc__, 3, 2911, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_300x250_QualityHeating_BL1dc4ecc__, 14, 8590, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_300x250_SchneiderHeating_BL1dc4ecc__, 6, 3004, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_300x250_ThorsetComfortSystems_BL1dc4ecc__, 2, 1795, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_300x250_TonnaMechanical_BL1dc4ecc__, 5, 2890, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_320x50_Airic'sHeating_BL1dc4ecc__, 12, 6050, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_320x50_ComfortMasters_BL1dc4ecc__, 13, 7744, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_320x50_ELKMechanical_BL1dc4ecc__, 18, 8604, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_320x50_EricksonHeating_BL1dc4ecc__, 15, 8579, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_320x50_Flare_BL1dc4ecc__, 9, 5032, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_320x50_Jim&Dudes_BL1dc4ecc__, 6, 6140, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_320x50_KaducePlumbing_BL1dc4ecc__, 5, 5753, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_320x50_KathHeating_BL1dc4ecc__, 13, 6888, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_320x50_LofgrenHeating_BL1dc4ecc__, 15, 8020, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_320x50_OwatonnaHeating_BL1dc4ecc__, 13, 6446, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_320x50_PeakHeating_BL1dc4ecc__, 9, 7628, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_320x50_QualityHeating_BL1dc4ecc__, 2, 1822, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_320x50_SchneiderHeating_BL1dc4ecc__, 7, 7437, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_320x50_ThorsetComfortSystems_BL1dc4ecc__, 14, 8714, 4/20/2017 12:00:00 AM
46590, 300x250, _BL1dc4ecc__, 46590_MN_Air_4.20.17_320x50_TonnaMechanical_BL1dc4ecc__, 14, 7684, 4/20/2017 12:00:00 AM
46608, Modular1, _BL92C9922F7B2__, 46608_SEWPH Casino_6.14.16_Bannerlink_BL92C9922F7B2__, 140, 118753, 4/1/2017 12:00:00 AM
46760, Modular1, _BL9699E65D15C__, 46760_SECR_8.26.16_300x250_Million_Dollar_Summer_BL9699E65D15C__, 2, 905, 4/3/2017 12:00:00 AM
46760, 300x250, _BLe161c50__, 46760_SECR_ARtist2_Bannerlink_4.3.17_300x250_NonExpand_BLe161c50__, 2, 16188, 4/3/2017 12:00:00 AM
46760, 300x600, _BL530fd5a__, 46760_SECR_ARtist2_Bannerlink_4.3.17_300x600_NonExpand_BL530fd5a__, 1, 31026, 4/3/2017 12:00:00 AM
46761, Modular1, _BL58AAFF792D3__, 46761_SECR_9.1.16_300x250_Iglacias_BL58AAFF792D3__, 0, 1524, 4/3/2017 12:00:00 AM
46761, 300x250NonExpand, _BLba61306__, 46761_SECR_ARtist3_Bannerlink_4.3.17_300x250_NonExpand_BLba61306__, 5, 39554, 4/3/2017 12:00:00 AM
46761, 300x600, _BLf05cf4c__, 46761_SECR_ARtist3_Bannerlink_4.3.17_300x600_NonExpand_BLf05cf4c__, 0, 7443, 4/3/2017 12:00:00 AM
46762, Modular1, _BL750286AF78D__, 46762_SECR_8.26.16_300x250_Buckcherry_Shinedown_BL750286AF78D__, 0, 1182, 4/3/2017 12:00:00 AM
46762, 300x250NonExpand, _BL2b1f174__, 46762_SECR_ARtist4_Bannerlink_4.3.17_300x250_NonExpand_BL2b1f174__, 16, 38986, 4/3/2017 12:00:00 AM
46762, 300x600, _BL1a62b84__, 46762_SECR_ARtist4_Bannerlink_4.3.17_300x600_NonExpand_BL1a62b84__, 0, 8900, 4/3/2017 12:00:00 AM
46763, Modular1, _BL4F9971A180C__, 46763_SECR_8.26.16_300x250_Willie_Nelson_BL4F9971A180C__, 2, 385, 4/3/2017 12:00:00 AM
46763, 300x250NonExpand, _BL5955e6a__, 46763_SECR_ARtist1_Bannerlink_4.3.17_300x250_NonExpand_BL5955e6a__, 2, 34565, 4/3/2017 12:00:00 AM
46763, 300x600, _BL694b086__, 46763_SECR_ARtist1_Bannerlink_4.3.17_300x600_NonExpand_BL694b086__, 0, 13153, 4/3/2017 12:00:00 AM
46776, BW, _BL74721b7__, 46776_Baird_Warner_6.28.16_Retargeting_300x250_BL74721b7__, 173, 477286, 4/1/2017 12:00:00 AM
46812, 300x250, _BL0713cf5__, 46812_Los_Angeles_Police_Department_4.3.17_300x250_JinHa_BL0713cf5__, 8, 20724, 4/3/2017 12:00:00 AM
46812, 300x250, _BL0713cf5__, 46812_Los_Angeles_Police_Department_4.3.17_320x50_JinHa_BL0713cf5__, 89, 41226, 4/3/2017 12:00:00 AM
46812, 300x250, _BL0713cf5__, 46812_Los_Angeles_Police_Department_4.3.17_728x90_JinHa_BL0713cf5__, 4, 15416, 4/3/2017 12:00:00 AM
47055, 320x50, _BLdb85690__, 47055_Youngs_Market_Rabbit_Hole_4.18.17_320x50_BLdb85690__, 65, 30555, 4/19/2017 12:00:00 AM
